,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre
2997,422641,en,Fantastic Beasts 4,21.323,,0.0,0,"['Adventure', 'Fantasy']"
2998,400650,en,Mary Poppins Returns,27.54,2018-12-13,6.5,2687,"['Fantasy', 'Family', 'Comedy']"
2999,818370,en,The Little Prince(ss),22.891,2021-05-28,7.4,73,"['Family', 'Drama']"
3000,10294,en,Vacancy,18.824,2007-04-20,6.2,1019,"['Horror', 'Thriller']"
3001,357940,zh,老炮儿,22.027,2015-09-16,6.9,90,"['Crime', 'Action', 'Drama']"
3002,707,en,A View to a Kill,22.269,1985-05-24,6.2,1368,"['Adventure', 'Action', 'Thriller']"
3003,508138,en,Burn,24.09,2019-08-23,6.1,148,['Thriller']
3004,37799,en,The Social Network,26.37,2010-10-01,7.3,9328,['Drama']
3005,437103,ko,1987,25.378,2017-12-27,8.1,85,"['Drama', 'History', 'Thriller']"
3006,16761,es,Una Película de Huevos,28.567,2006-04-21,7.8,219,"['Animation', 'Comedy']"
3007,30767,en,Eternal,22.295,2004-09-24,4.0,16,"['Drama', 'Horror', 'Mystery', 'Thriller']"
3008,1705,en,Battle for the Planet of the Apes,20.06,1973-06-15,5.8,605,"['Action', 'Science Fiction']"
3009,15157,en,Another Cinderella Story,24.011,2008-09-16,6.8,1491,"['Music', 'Comedy']"
3010,9976,en,Satan's Little Helper,21.0,2004-01-01,5.2,98,"['Horror', 'Romance', 'Comedy']"
3011,196254,en,Barbie Mariposa & the Fairy Princess,24.563,2013-08-25,7.0,229,"['Animation', 'Family', 'Fantasy']"
3012,75,en,Mars Attacks!,22.009,1996-12-12,6.4,4226,"['Comedy', 'Fantasy', 'Science Fiction']"
3013,10865,en,Atlantis: The Lost Empire,20.831,2001-06-02,6.9,3692,"['Animation', 'Family', 'Adventure', 'Science Fiction']"
3014,460885,en,Mandy,17.821,2018-09-13,6.2,1330,"['Horror', 'Action', 'Thriller', 'Fantasy']"
3015,395991,en,Only the Brave,20.065,2017-09-22,7.3,1113,"['Drama', 'Action', 'History']"
3016,433128,ja,亜人,23.515,2017-09-30,7.6,65,"['Action', 'Horror', 'Mystery']"
3017,476299,en,Ghostland,28.067,2018-03-14,7.3,1735,"['Horror', 'Mystery', 'Thriller']"
3018,747688,it,Yara,15.199,2021-10-18,4.0,2,['Drama']
3019,284274,en,Iron Man & Captain America: Heroes United,24.346,2014-07-29,6.2,93,"['Adventure', 'Animation', 'Action']"
3020,422112,en,Scream: Halloween Special,20.757,2016-10-18,7.4,25,"['Drama', 'Crime', 'Horror', 'TV Movie']"
3021,44683,en,Tinker Bell and the Great Fairy Rescue,31.798,2010-07-29,6.7,676,"['Animation', 'Adventure', 'Family', 'Fantasy']"
3022,749645,en,The Beta Test,20.158,2021-10-15,5.3,6,"['Horror', 'Thriller']"
3023,580077,pt,Nada a Perder 2: Não Se Pode Esconder a Verdade,18.479,2019-01-01,5.3,14,['Drama']
3024,523139,en,In the Tall Grass,19.265,2019-09-20,5.5,1558,"['Horror', 'Drama', 'Thriller']"
3025,288158,en,The Woman in Black 2: Angel of Death,31.548,2014-12-30,5.2,849,"['Thriller', 'Horror', 'Drama']"
3026,251768,en,JLA Adventures: Trapped in Time,27.046,2014-01-21,6.7,148,"['Family', 'Animation', 'Action', 'Science Fiction']"
3027,288905,es,Los viejos,18.852,2011-10-08,4.0,2,['Drama']
3028,49022,en,Something Borrowed,18.787,2011-05-05,6.3,840,"['Comedy', 'Drama', 'Romance']"
3029,14609,en,Ultimate Avengers: The Movie,23.785,2006-02-21,6.8,256,"['Action', 'Animation', 'Family', 'Adventure', 'Science Fiction']"
3030,63710,en,Honey 2,22.535,2011-06-23,6.3,342,"['Music', 'Comedy', 'Drama']"
3031,487670,en,The Death of Superman,27.045,2018-08-28,7.6,453,"['Science Fiction', 'Animation', 'Action', 'Drama']"
3032,10756,en,The Haunted Mansion,20.53,2003-11-25,5.6,1525,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']"
3033,396806,en,Anon,20.541,2018-05-03,5.9,1189,['Science Fiction']
3034,400617,en,Phantom Thread,25.79,2017-12-25,7.3,2702,"['Drama', 'Romance']"
3035,357390,ja,亜人　第１部「衝動」,23.975,2015-11-27,7.2,48,"['Animation', 'Action', 'Thriller']"
3036,699249,ja,ナルト サ・クロスローズ,24.45,2009-12-19,5.9,14,['Animation']
3037,375588,en,Robin Hood,30.242,2018-11-21,5.9,2363,"['Adventure', 'Action', 'Thriller']"
3038,1894,en,Star Wars: Episode II - Attack of the Clones,25.464,2002-05-15,6.5,10350,"['Adventure', 'Action', 'Science Fiction']"
3039,708336,en,Return of the Tooth Fairy,23.56,2020-05-05,6.5,650,['Horror']
3040,290098,ko,아가씨,31.033,2016-06-01,8.3,2442,"['Thriller', 'Drama', 'Romance']"
3041,355111,en,Barbie in Rock 'N Royals,20.282,2015-08-12,7.0,213,"['Animation', 'Music', 'Family']"
3042,242643,en,Batman: Assault on Arkham,28.781,2014-08-12,7.4,822,"['Thriller', 'Animation', 'Action', 'Crime']"
3043,1391,es,Y tu mamá también,21.724,2001-06-08,7.4,1033,"['Drama', 'Romance']"
3044,511166,en,Halloween: Autumn Blood,20.255,2010-01-01,2.0,1,[]
3045,251,en,Ghost,19.97,1990-07-12,7.2,4326,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']"
3046,553385,es,Cicatrices 2,17.421,2007-02-01,8.4,5,['Drama']
3047,19543,en,Anacondas: Trail of Blood,21.272,2009-02-27,4.7,201,"['Action', 'Horror', 'Science Fiction']"
3048,691,en,The Spy Who Loved Me,18.968,1977-07-07,6.8,1361,"['Adventure', 'Action', 'Thriller']"
3049,12597,en,Hellraiser: Inferno,22.267,2000-10-03,5.5,311,"['Horror', 'Thriller', 'Mystery']"
3050,7518,en,Over the Hedge,26.166,2006-05-17,6.5,3474,"['Family', 'Comedy', 'Animation']"
3051,227002,en,Michael Lives: The Making of 'Halloween',21.695,2008-10-07,7.1,6,['Documentary']
3052,70074,en,Bullet to the Head,16.767,2013-01-31,5.5,956,"['Action', 'Crime', 'Thriller']"
3053,338189,fr,Juste la fin du monde,21.97,2016-08-26,7.2,1290,['Drama']
3054,10628,en,Kangaroo Jack,16.761,2003-01-17,5.1,668,"['Family', 'Comedy', 'Adventure', 'Crime']"
3055,146301,en,Paranormal Activity: The Ghost Dimension,24.766,2015-10-21,5.3,1077,"['Horror', 'Thriller']"
3056,64682,en,The Great Gatsby,24.314,2013-05-10,7.4,9947,"['Drama', 'Romance']"
3057,44244,en,Camp Rock 2: The Final Jam,26.462,2010-09-17,6.3,1301,"['Comedy', 'Music', 'TV Movie']"
3058,67900,en,Scooby-Doo! Legend of the Phantosaur,19.513,2011-09-06,7.6,126,"['Family', 'Mystery', 'Animation', 'Comedy']"
3059,483906,en,Polar,20.776,2019-01-25,6.3,1608,"['Action', 'Crime', 'Drama']"
3060,7214,en,Coach Carter,22.96,2005-01-14,7.5,1960,"['Drama', 'History']"
3061,457799,en,"Extremely Wicked, Shockingly Evil and Vile",23.276,2019-05-02,7.0,2655,"['Thriller', 'Crime', 'Drama']"
3062,301337,en,Downsizing,23.719,2017-12-22,5.3,2896,"['Comedy', 'Drama', 'Science Fiction']"
3063,429200,en,Good Time,18.466,2017-08-11,7.2,1986,"['Crime', 'Drama', 'Thriller']"
3064,39145,ja,ドラゴンボール 魔神城のねむり姫,21.505,1987-07-18,6.5,170,"['Action', 'Animation']"
3065,14863,en,Anaconda 3: Offspring,21.006,2008-01-01,4.8,208,"['Action', 'Horror', 'Thriller']"
3066,332567,en,The Shallows,21.759,2016-06-24,6.4,4220,"['Horror', 'Drama', 'Thriller']"
3067,243683,en,Step Up All In,22.255,2014-07-16,6.8,1671,"['Romance', 'Drama', 'Music']"
3068,10810,es,Rosario Tijeras,30.101,2005-08-12,6.1,45,"['Crime', 'Romance', 'Drama']"
3069,649524,en,Behind the Trees,22.765,2019-11-21,5.6,33,"['Horror', 'Thriller', 'Mystery']"
3070,195590,en,Collide,19.256,2016-06-10,5.6,464,"['Thriller', 'Action']"
3071,287424,en,Maggie,19.956,2015-05-08,5.3,1319,"['Horror', 'Drama', 'Mystery']"
3072,268531,en,Captain Underpants: The First Epic Movie,27.507,2017-06-01,6.2,903,"['Family', 'Action', 'Animation', 'Comedy']"
3073,670,ko,올드보이,20.648,2003-11-21,8.3,6156,"['Drama', 'Thriller', 'Mystery', 'Action']"
3074,16617,en,Mindhunters,15.697,2004-05-07,6.5,842,"['Mystery', 'Thriller', 'Crime']"
3075,28355,en,Case 39,22.498,2009-08-13,6.3,1738,"['Horror', 'Mystery', 'Thriller']"
3076,9471,en,Charlie's Angels: Full Throttle,21.196,2003-06-27,5.5,2421,"['Action', 'Adventure', 'Comedy']"
3077,699204,ja,Shippū! Konoha Gakuen Den!,20.584,2008-02-06,4.7,3,['Animation']
3078,732721,en,Combat Wombat,16.641,2020-10-15,7.1,20,"['Animation', 'Action', 'Comedy']"
3079,473149,en,Traffik,25.003,2018-04-20,6.3,365,"['Horror', 'Thriller']"
3080,77,en,Memento,20.141,2000-10-11,8.2,11506,"['Mystery', 'Thriller']"
3081,2502,en,The Bourne Supremacy,24.641,2004-07-23,7.3,5945,"['Action', 'Drama', 'Thriller']"
3082,682,en,The Man with the Golden Gun,18.237,1974-12-01,6.4,1413,"['Adventure', 'Action', 'Thriller']"
3083,16288,en,Creepshow 2,17.235,1987-05-01,6.3,374,"['Horror', 'Comedy']"
3084,165629,en,Love Scenes,20.224,1984-01-01,7.4,8,['Drama']
3085,415842,en,American Assassin,20.195,2017-09-14,6.4,2335,"['Action', 'Thriller']"
3086,235260,en,Son of God,23.485,2014-02-28,6.9,212,['Drama']
3087,1735,en,The Mummy: Tomb of the Dragon Emperor,25.482,2008-07-01,5.4,3501,"['Adventure', 'Action', 'Fantasy']"
3088,390051,en,Aftermath,26.99,2017-02-28,5.8,696,"['Drama', 'Thriller']"
3089,10906,en,Pet Sematary II,19.979,1992-08-28,5.2,358,['Horror']
3090,321528,en,Batman vs. Robin,30.234,2015-04-14,7.2,652,"['Science Fiction', 'Action', 'Adventure', 'Animation']"
3091,188161,en,A Million Ways to Die in the West,23.683,2014-05-22,6.0,3251,"['Comedy', 'Western']"
3092,11451,en,Herbie Fully Loaded,20.48,2005-06-22,5.6,1813,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']"
3093,9477,en,King Arthur,21.378,2004-07-07,6.3,2115,"['Adventure', 'War', 'History', 'Action']"
3094,185689,ja,団鬼六　美女縄地獄,32.376,1983-08-26,5.2,5,[]
3095,613098,es,Operación Camarón,19.713,2021-06-24,5.3,11,['Comedy']
3096,672138,fr,Le Grec au Saint-André des arts,14.895,2021-10-18,2.0,1,"['Comedy', 'Drama']"
3097,8077,en,Alien³,23.174,1992-05-22,6.3,4140,"['Science Fiction', 'Action', 'Horror']"
3098,80274,en,Ender's Game,34.748,2013-10-24,6.6,4701,"['Science Fiction', 'Action', 'Adventure']"
3099,407451,en,A Wrinkle in Time,20.386,2018-03-08,5.1,1526,"['Adventure', 'Science Fiction', 'Family', 'Fantasy']"
3100,499932,en,The Devil All the Time,22.167,2020-09-11,7.3,2173,"['Crime', 'Drama', 'Thriller']"
3101,450806,en,All Saints,21.551,2017-08-25,6.2,44,"['Drama', 'Comedy']"
3102,1979,en,Fantastic Four: Rise of the Silver Surfer,26.972,2007-06-13,5.6,6449,"['Adventure', 'Fantasy', 'Action', 'Thriller']"
3103,663459,en,Jungle Beat: The Movie,28.207,2020-07-02,7.2,90,"['Family', 'Animation', 'Science Fiction', 'Comedy']"
3104,656690,en,The Social Dilemma,20.013,2020-09-09,7.5,1058,"['Documentary', 'Drama']"
3105,579571,en,Deadly Excursion,26.445,2019-01-28,6.1,7,"['Thriller', 'TV Movie']"
3106,658009,zh,宗师叶问,20.693,2019-12-23,7.0,90,"['Action', 'Drama']"
3107,518158,en,Leprechaun Returns,23.732,2018-12-11,6.0,225,"['Horror', 'Fantasy', 'Comedy', 'TV Movie', 'Mystery']"
3108,333545,en,Road Wars,22.352,2015-05-05,3.6,21,"['Science Fiction', 'Action']"
3109,811847,en,Venom Coast,23.364,2021-03-27,3.0,2,"['Horror', 'Thriller']"
3110,524,en,Casino,28.614,1995-11-22,8.0,4165,"['Crime', 'Drama']"
3111,383785,zh,功夫瑜伽,19.222,2017-01-27,5.9,266,"['Comedy', 'Mystery', 'Action', 'Adventure']"
3112,283727,ja,アオハライド,26.067,2014-12-13,6.7,45,"['Romance', 'Drama']"
3113,51880,fr,Oscar et la dame rose,23.633,2009-11-15,6.5,64,['Drama']
3114,435,en,The Day After Tomorrow,25.395,2004-05-26,6.5,6218,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
3115,29756,en,13 Ghosts,29.409,1960-07-18,5.8,90,['Horror']
3116,74,en,War of the Worlds,23.757,2005-06-28,6.5,6476,"['Adventure', 'Thriller', 'Science Fiction']"
3117,472674,en,The Goldfinch,18.476,2019-09-12,7.3,593,['Drama']
3118,84199,en,The First Time,20.656,2012-10-19,7.0,1862,"['Drama', 'Comedy', 'Romance']"
3119,36419,en,After.Life,16.955,2009-11-07,6.1,782,"['Drama', 'Horror', 'Mystery', 'Thriller']"
3120,779783,es,Soy Luna: El último concierto,23.51,2021-02-26,7.9,41,"['Music', 'Documentary']"
3121,6023,en,P.S. I Love You,19.452,2007-11-15,7.2,2780,"['Drama', 'Romance']"
3122,520466,en,Lake Placid: Legacy,24.214,2018-05-28,5.2,100,"['Horror', 'Action', 'Science Fiction', 'TV Movie']"
3123,80280,es,[REC]³ Génesis,23.704,2012-03-30,5.2,1072,['Horror']
3124,553962,en,Reaching Distance,23.053,2018-10-01,7.5,3,"['Drama', 'Mystery', 'Thriller']"
3125,12180,en,Star Wars: The Clone Wars,22.2,2008-08-05,6.1,1445,"['Animation', 'Action', 'Science Fiction', 'Adventure']"
3126,117,en,The Untouchables,20.298,1987-06-03,7.8,4300,"['Crime', 'Drama', 'History', 'Thriller']"
3127,9823,en,Mortal Kombat: Annihilation,21.649,1997-11-11,4.5,830,"['Action', 'Fantasy', 'Science Fiction']"
3128,171823,ja,Blood-C The Last Dark,22.25,2012-06-02,7.0,60,"['Action', 'Horror', 'Science Fiction', 'Animation']"
3129,21191,es,Sin nombre,26.695,2009-03-20,7.6,448,"['Drama', 'Action', 'Thriller', 'Crime']"
3130,483202,en,Eli,23.716,2019-10-18,6.0,1007,['Horror']
3131,454699,en,Happy Family,25.703,2018-02-09,5.8,222,"['Animation', 'Family', 'Fantasy', 'Comedy']"
3132,877787,tr,Kimya,15.612,2021-10-17,1.5,2,['Drama']
3133,454527,fr,Benedetta,25.371,2021-07-09,6.7,112,"['Drama', 'Romance', 'History']"
3134,435601,ko,브이아이피,24.95,2017-08-23,8.1,131,"['Crime', 'Thriller', 'Action']"
3135,345235,zh,道士下山,22.186,2015-07-03,5.2,58,"['Action', 'Comedy']"
3136,447665,en,Kickboxer: Retaliation,21.45,2018-01-26,5.4,207,"['Action', 'Drama']"
3137,286668,en,A Good Man,24.694,2014-08-19,5.2,101,['Action']
3138,21832,ja,新世紀エヴァンゲリオン 劇場版 DEATH & REBIRTH シト新生,20.939,1997-03-15,7.6,251,"['Drama', 'Science Fiction', 'Animation']"
3139,77499,en,Barbie: A Perfect Christmas,22.441,2011-11-03,6.6,222,"['Animation', 'Family']"
3140,38167,en,Eat Pray Love,23.94,2010-08-12,6.2,1911,"['Drama', 'Romance']"
3141,51481,en,Mean Girls 2,22.438,2011-01-23,5.2,1009,['Comedy']
3142,11362,en,The Count of Monte Cristo,19.386,2002-01-23,7.6,1292,['Adventure']
3143,4982,en,American Gangster,22.185,2007-11-02,7.6,4043,"['Drama', 'Crime']"
3144,29896,en,Never Cry Werewolf,23.504,2008-05-11,5.6,69,['Horror']
3145,620725,en,Jexi,22.706,2019-10-10,7.0,870,['Comedy']
3146,514847,en,The Hunt,28.861,2020-03-11,6.7,2009,"['Action', 'Thriller', 'Horror']"
3147,335778,en,Risen,27.687,2016-02-18,6.1,628,"['Drama', 'History']"
3148,22683,en,Gifted Hands: The Ben Carson Story,30.682,2009-02-07,7.8,368,['Drama']
3149,259694,en,How to Be Single,22.085,2016-01-21,6.2,2726,"['Comedy', 'Romance']"
3150,15283,ja,平成狸合戦ぽんぽこ,25.077,1994-07-16,7.1,699,"['Adventure', 'Animation', 'Fantasy']"
3151,6977,en,No Country for Old Men,24.277,2007-11-08,7.9,9051,"['Crime', 'Drama', 'Thriller']"
3152,449985,en,Triple Threat,27.943,2019-03-19,6.4,442,"['Thriller', 'Action']"
3153,563,en,Starship Troopers,19.576,1997-11-07,7.0,3539,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
3154,36670,en,Never Say Never Again,15.875,1983-10-07,6.0,1002,"['Adventure', 'Action', 'Thriller']"
3155,1593,en,Night at the Museum,26.527,2006-10-20,6.5,8193,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
3156,264660,en,Ex Machina,20.23,2015-01-16,7.6,10621,"['Drama', 'Science Fiction']"
3157,512895,en,Lady and the Tramp,23.699,2019-11-12,7.3,1218,"['Family', 'Romance', 'Comedy']"
3158,391,it,Per un pugno di dollari,16.174,1964-01-18,7.9,2994,['Western']
3159,225832,en,Birthday Sex,25.597,2012-10-05,6.5,14,"['Drama', 'Romance']"
3160,11069,en,Tremors 2: Aftershocks,25.923,1996-04-09,6.2,672,"['Action', 'Horror', 'Comedy', 'Science Fiction', 'Thriller']"
3161,39319,ja,テイルズ オブ ヴェスペリア～The First Strike～,22.575,2009-10-03,6.3,30,"['Animation', 'Action', 'Adventure', 'Fantasy']"
3162,449924,cn,葉問4,17.36,2019-12-19,7.3,1451,"['Action', 'Drama', 'History']"
3163,389,en,12 Angry Men,24.123,1957-04-10,8.5,5901,['Drama']
3164,238615,en,Self/less,19.78,2015-07-10,6.4,2428,"['Science Fiction', 'Mystery', 'Thriller']"
3165,869954,fr,Sous le soleil de Pialat,16.376,2021-10-18,5.0,2,"['Documentary', 'TV Movie']"
3166,39514,en,RED,24.573,2010-10-13,6.7,5452,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
3167,589681,id,Naruto Bersyukur,31.793,2010-06-10,7.8,4,['Drama']
3168,428449,en,A Ghost Story,20.179,2017-04-24,7.1,1736,"['Drama', 'Fantasy']"
3169,726298,en,The Lodger,14.663,2021-10-18,2.0,1,[]
3170,9966,en,The Messengers,21.668,2007-02-02,5.7,605,"['Mystery', 'Thriller', 'Horror']"
3171,923,en,Dawn of the Dead,29.313,1978-09-02,7.5,1490,['Horror']
3172,578189,en,Black and Blue,21.188,2019-10-25,6.7,556,"['Action', 'Thriller']"
3173,621984,pt,A Fome do Sexo,20.441,1981-03-12,2.0,1,[]
3174,455236,en,Accident Man,21.423,2018-02-06,6.0,308,"['Action', 'Crime', 'Thriller']"
3175,9341,en,The Core,24.912,2003-03-28,5.7,1314,"['Action', 'Thriller', 'Adventure', 'Science Fiction']"
3176,196761,ja,ハル,26.074,2013-06-08,6.8,72,"['Animation', 'Romance']"
3177,9804,en,Waterworld,18.809,1995-07-28,6.1,2767,"['Adventure', 'Action', 'Science Fiction']"
3178,598,pt,Cidade de Deus,23.21,2002-02-05,8.4,5366,"['Drama', 'Crime']"
3179,150117,en,I Give It a Year,22.162,2013-02-08,5.5,609,"['Comedy', 'Romance']"
3180,87,en,Indiana Jones and the Temple of Doom,24.706,1984-05-23,7.3,6971,"['Adventure', 'Action']"
3181,42941,en,30 Days of Night: Dark Days,21.906,2010-10-04,5.0,351,"['Horror', 'Thriller']"
3182,879540,en,Dave Chappelle: The Closer,20.706,2021-10-05,7.4,45,['Comedy']
3183,102629,en,El Gringo,26.655,2012-05-10,6.0,125,"['Adventure', 'Drama', 'Action', 'Thriller']"
3184,14003,ja,劇場版 鋼の錬金術師 シャンバラを征く者,24.653,2005-07-21,7.3,240,"['Action', 'Adventure', 'Animation', 'Drama']"
3185,339692,en,Shot Caller,18.911,2017-07-13,6.9,1565,"['Crime', 'Drama', 'Thriller']"
3186,480042,en,Escape Plan: The Extractors,20.418,2019-06-20,5.2,581,"['Action', 'Thriller', 'Crime']"
3187,193756,en,Lone Survivor,26.399,2013-12-24,7.4,3289,"['War', 'Action', 'Drama', 'History']"
3188,456403,es,Los Modernos,18.492,2016-09-29,4.7,3,['Drama']
3189,336882,no,Bølgen,24.9,2015-08-28,6.7,976,"['Action', 'Drama', 'Thriller']"
3190,9696,ja,殺し屋1,16.092,2001-12-22,7.1,632,"['Action', 'Crime', 'Horror', 'Comedy']"
3191,796,en,Cruel Intentions,20.841,1999-03-05,6.8,2440,"['Drama', 'Romance']"
3192,45752,en,Scooby-Doo! Camp Scare,26.891,2010-09-14,7.9,174,"['Animation', 'Comedy', 'Family', 'Mystery']"
3193,504562,en,Motherless Brooklyn,17.113,2019-10-31,6.8,990,"['Drama', 'Thriller']"
3194,1573,en,Die Hard 2,27.287,1990-07-02,6.9,4349,"['Action', 'Thriller']"
3195,365942,en,The Space Between Us,17.145,2017-01-26,7.1,2066,"['Romance', 'Adventure', 'Science Fiction', 'Drama']"
3196,748501,ko,화끈한 미용실,15.21,2020-09-04,2.0,1,[]
3197,404733,en,Overdrive,22.644,2017-06-29,6.1,747,"['Thriller', 'Action', 'Mystery']"
3198,13394,en,Shrek the Halls,20.884,2007-11-28,6.2,579,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Family']"
3199,573560,en,The Car: Road to Revenge,21.018,2019-01-08,6.4,79,"['Action', 'Horror', 'Thriller', 'Science Fiction']"
3200,10228,ja,劇場版ポケットモンスター ミュウツーの逆襲,27.482,1998-07-18,6.9,1080,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Action']"
3201,76493,en,The Dictator,27.985,2012-05-15,6.1,4543,['Comedy']
3202,335788,en,Renegades,22.392,2017-08-21,5.7,255,"['Thriller', 'Action']"
3203,407436,en,Mowgli: Legend of the Jungle,23.395,2018-11-25,6.5,2075,"['Adventure', 'Drama']"
3204,198901,en,Titanic: 100 Years On,22.172,2012-06-01,6.9,18,['Documentary']
3205,56903,it,Tre metri sopra il cielo,22.878,2004-03-12,5.7,578,"['Drama', 'Romance']"
3206,500682,en,The Highwaymen,18.545,2019-03-15,6.7,1492,"['Crime', 'Drama', 'Thriller']"
3207,17792,en,Omen IV: The Awakening,18.877,1991-07-19,5.3,143,"['Horror', 'TV Movie']"
3208,185474,en,Paranormal Movie,21.23,2013-04-08,4.1,20,['Comedy']
3209,1576,en,Resident Evil,24.413,2002-03-15,6.6,4863,"['Horror', 'Action', 'Science Fiction']"
3210,822562,es,Soy Rada: Serendipia,19.342,2021-05-27,4.5,3,['Comedy']
3211,750253,en,My Son,23.102,2021-09-15,6.8,73,"['Thriller', 'Romance', 'Crime', 'Drama']"
3212,1949,en,Zodiac,22.874,2007-03-02,7.5,7719,"['Crime', 'Drama', 'Mystery', 'Thriller']"
3213,436391,ko,군함도,26.133,2017-07-26,7.2,171,"['Action', 'History', 'Drama']"
3214,452773,es,Tadeo Jones 2: El secreto del rey Midas,23.381,2017-03-25,6.6,273,"['Animation', 'Adventure', 'Comedy', 'Family']"
3215,156708,en,Afternoon Delight,21.376,2013-08-30,5.8,157,"['Comedy', 'Drama']"
3216,37136,en,The Naked Gun: From the Files of Police Squad!,16.871,1988-12-02,7.2,2651,"['Comedy', 'Crime']"
3217,721625,en,Songbird,21.178,2020-12-10,6.2,354,"['Thriller', 'Romance', 'Drama', 'Mystery']"
3218,582306,en,Assassin 33 A.D.,21.477,2020-01-24,5.3,86,['Science Fiction']
3219,609,en,Poltergeist,26.019,1982-06-04,7.1,2126,['Horror']
3220,550776,en,Believe Me: The Abduction of Lisa McVey,33.76,2018-09-30,8.2,241,"['Drama', 'TV Movie']"
3221,375366,en,The Girl with All the Gifts,22.876,2016-09-23,6.5,1531,"['Drama', 'Horror', 'Thriller', 'Science Fiction']"
3222,12448,en,The Hunchback of Notre Dame II,23.366,2002-02-05,5.4,611,"['Animation', 'Family', 'Comedy']"
3223,8470,en,John Q,17.315,2002-02-15,7.2,1706,"['Drama', 'Thriller', 'Crime']"
3224,1813,en,The Devil's Advocate,27.165,1997-10-17,7.4,4357,"['Drama', 'Mystery', 'Thriller', 'Horror']"
3225,13990,en,The Wackness,16.865,2008-07-03,6.3,209,['Drama']
3226,414145,es,Lo siniestro,18.925,2009-11-24,3.5,2,['Horror']
3227,331781,en,Amy,26.069,2015-07-03,7.6,965,"['Documentary', 'Music']"
3228,14069,ja,時をかける少女,22.762,2006-07-15,7.8,1496,"['Fantasy', 'Animation', 'Drama', 'Science Fiction']"
3229,255692,en,Ice Soldiers,26.093,2013-12-06,5.3,66,"['Action', 'Science Fiction']"
